Prox,Proy,Pany,Excay,Bispy,Tripy,Paly
918.5091362,7189.499023,7021,6717,6833.800781,7430.200195,7395.800049
919.1994898,7246.599609,7013.699219,6698.300781,6797.601563,7519.900391,7375.800049
919.889753,7241.399414,7013.5,6763.300781,6896.402344,7515.200195,7386
920.5799258,7289.599609,7023.298828,6667.300781,6882.800781,7472.300293,7399.400146
921.2700082,7222.798828,7028.900391,6743.400391,6773.902344,7516.400391,7400.300049
921.9600001,7249.499023,7020.298828,6612.100586,6739.902344,7415.200195,7387.5
922.6499018,7261.199219,7043.298828,6690.400391,6713.601563,7515.800293,7401.400146
923.3397131,7138.599609,6992.900391,6712,6763.501953,7428.100586,7399.5
924.0294341,7206.099609,6889.798828,6746.800781,6774.201172,7442.300293,7407.400146
924.7190648,7160.499023,6936.699219,6670,6784.800781,7460.400391,7412
925.4086052,7254.599609,6929.400391,6641.800781,6811.402344,7429.100586,7404.5
926.0980554,7256.798828,6990.400391,6758,6965.902344,7491.400391,7395.200195
926.7874154,7280.099609,7071,6770.100586,7004.800781,7536.300293,7410.600098
927.4766852,7232.298828,7095.199219,6827.700195,6839.800781,7500.400391,7407.600098
928.1658649,7362.798828,7013.5,6812,6866.902344,7445.600586,7386.100098
928.8549543,7203.298828,7010.400391,6746.100586,6974.800781,7453.500488,7413.200195
929.5439537,7153.899414,7032.900391,6677.700195,6821.902344,7513.000488,7426.300049
930.232863,7142.599609,6992,6658.5,6781.800781,7497.500488,7400.600098
930.9216822,7206.199219,7048.599609,6636.700195,6872.501953,7490.500488,7397.300049
931.6104114,7263.899414,7129.5,6730.700195,6929.701172,7438.400391,7410.600098
932.2990505,7258.199219,7094.798828,6728,6863.402344,7514.500488,7433.800049
932.9875996,7302.099609,6989.298828,6692.900391,6875.501953,7491.800293,7396.600098
933.6760588,7199.298828,7092.599609,6776.600586,6939.101563,7444.600586,7411.400146
934.364428,7230.599609,7076.900391,6703.700195,6951.300781,7485.700195,7401.900146
935.0527072,7291.298828,7099.599609,6735.300781,7019.800781,7503.600586,7414.200195
935.7408966,7330.699219,7080.298828,6779,6996.501953,7500.500488,7430.800049
936.4289961,7202.699219,7104.5,6767.100586,6952.402344,7558.700195,7419.5
937.1170057,7269.499023,7173.199219,6724.700195,6973.201172,7522.800293,7394
937.8049255,7382.999023,7117.099609,6786.200195,7097.300781,7477.200195,7421.900146
938.4927555,7436.099609,7219.099609,6858.700195,7129.701172,7474.500488,7424.800049
939.1804956,7403.699219,7210.900391,6788.800781,7227.402344,7552.400391,7426.800049
939.868146,7338.699219,7189.599609,6827.800781,7172.402344,7580.700195,7438.100098
940.5557067,7379.298828,7273.400391,6743.200195,7138.501953,7542.600586,7451.600098
941.2431777,7446.999023,7238.199219,6791.900391,7202.701172,7562.500488,7434.900146
941.9305589,7447.399414,7245.099609,6781.5,7107.201172,7566.100586,7420.300049
942.6178505,7449.999023,7340.900391,6709.600586,7139.601563,7531.800293,7401.200195
943.3050524,7424.399414,7164.699219,6837.100586,7131.800781,7555.800293,7423.300049
943.9921647,7362.999023,7234.798828,6789.900391,7095.501953,7497.200195,7443.200195
944.6791875,7475.699219,7244.900391,6844.100586,7088.601563,7563.500488,7455.200195
945.3661206,7437.099609,7274.798828,6898.700195,7161.101563,7528.100586,7447.5
946.0529642,7408.499023,7321.798828,6919.200195,7231.701172,7549.900391,7434.200195
946.7397182,7452.499023,7254,6863.200195,7187.300781,7584.200195,7474.200195
947.4263827,7510.099609,7394.798828,6883.400391,7413.701172,7613.600586,7462.200195
948.1129578,7568.599609,7362.900391,6931.5,7315.902344,7643.400391,7451.800049
948.7994434,7545.298828,7431.900391,6913,7284.601563,7617.200195,7467.400146
949.4858395,7511.699219,7363.798828,6908.800781,7337.001953,7630.700195,7478.800049
950.1721463,7539.298828,7497.298828,6929.900391,7385.701172,7627.800293,7495.300049
950.8583636,7487.798828,7440.199219,7017.300781,7341.402344,7606.700195,7476.200195
951.5444916,7685.099609,7476.099609,6946.600586,7486.800781,7667.800293,7488.400146
952.2305302,7625.199219,7584.400391,7058.5,7469.902344,7661.800293,7494.900146
952.9164795,7705.999023,7567,7066.900391,7652.001953,7717.200195,7520.400146
953.6023396,7754.499023,7657.099609,7060.200195,7537.601563,7727.200195,7521.5
954.2881103,7763.699219,7707.5,7095.700195,7668.601563,7738.600586,7522.900146
954.9737918,7793.199219,7711.5,7066.600586,7691.501953,7773.400391,7531.800049
955.6593841,7806.899414,7799.599609,7122.800781,7730.800781,7801.100586,7546.300049
956.3448871,7889.099609,7889.5,7159.600586,7896.601563,7808.800293,7573.700195
957.030301,7867.199219,7914.199219,7124.800781,7875.101563,7868.700195,7599.5
957.7156257,7934.199219,8020.400391,7127.600586,8011.300781,7928.200195,7627.400146
958.4008613,8124.699219,8046.798828,7244.400391,8027.601563,7996.100586,7691.600098
959.0860078,8143.699219,8308,7239.300781,8294.800781,8113.000488,7744.600098
959.7710652,8360.199219,8477.699219,7411.200195,8409.701172,8246.100586,7846.800049
960.4560335,8648.599609,8700.400391,7506,8938.902344,8361.300293,7987.700195
961.1409128,8822,9075.298828,7625.5,9383.902344,8621.700195,8150.700195
961.8257031,9304.398438,9434.599609,7925.200195,10152.00195,8842.300781,8406.300049
962.5104044,9798.298828,9994.298828,8017.600586,11067.30078,9161.300781,8657.100098
963.1950167,10394.69922,10521.69922,8341.200195,12200.50195,9520.400391,8802.800049
963.87954,10561.09961,10935.40039,8466,12668.40234,9666.900391,8893.200195
964.5639745,10630.5,10865.19922,8402.900391,12587.90234,9567.600586,8755
965.24832,10136.5,10339.5,8193,11585.10156,9279.800781,8517.800049
965.9325767,9549.398438,9733.400391,7910.400391,10808.90234,8931.900391,8217.600098
966.6167445,9029.099609,9177.699219,7806.300781,9869.402344,8648.000488,8037.200195
967.3008235,8757.599609,8716.798828,7596.200195,9261.501953,8400.200195,7870.700195
967.9848136,8361.999023,8514.400391,7454.400391,8825.101563,8279.300293,7767.400146
968.668715,8289.298828,8283.798828,7416.600586,8428.101563,8125.600586,7709.100098
969.3525276,8122.899414,8054.298828,7305.300781,8251.101563,8019.600586,7646.400146
970.0362515,7977.798828,8092.699219,7233.5,7983.701172,7898.600586,7617.900146
970.7198867,8025.298828,7989.900391,7234,8014.201172,7922.300293,7583.600098
971.4034331,7924.099609,7889.400391,7174,7898.001953,7834.400391,7577.900146
972.086891,7921.298828,7907.599609,7162,7911.101563,7820.100586,7565.100098
972.7702601,7863.699219,7870,7172.100586,7798.701172,7797.700195,7557.100098
973.4535407,7857.199219,7853.400391,7176.5,7803.101563,7766.700195,7534.5
974.1367326,7880.699219,7871.298828,7127.200195,7865.800781,7816.600586,7534.600098
974.819836,7896.399414,7914.298828,7201.100586,7947.300781,7767.400391,7525.800049
975.5028508,7930.099609,7833.298828,7303.100586,7895.501953,7753.900391,7500.900146
976.1857771,7808.599609,7841.298828,7189.900391,7815.800781,7726.800293,7537.300049
976.8686149,7824.399414,7871,7193.100586,7951.201172,7759.700195,7490
977.5513642,7816.699219,7794.099609,7207.100586,7847.701172,7732.500488,7508.400146
978.234025,7797.899414,7717,7154.900391,7810.101563,7685.900391,7492
978.9165974,7856.099609,7772.798828,7179.900391,7718.201172,7702.900391,7513.400146
979.5990814,7802.899414,7710.900391,7127.800781,7718.201172,7663.600586,7497.400146
980.281477,7829.099609,7756,7158.400391,7796.501953,7680.300293,7492.800049
980.9637842,7750.399414,7678.599609,7158.800781,7732.402344,7637.600586,7491.800049
981.6460031,7849.599609,7718.798828,7184.800781,7829.701172,7706.000488,7491.100098
982.3281337,7778.199219,7718.199219,7221.200195,7834.501953,7696.200195,7498.400146
983.0101759,7773.599609,7757.400391,7124.200195,7839.201172,7644.600586,7477
983.6921299,7809.199219,7728.798828,7140.300781,7590.701172,7654.400391,7515.900146
984.3739957,7830.298828,7686.699219,7155.5,7715.601563,7713.000488,7503.300049
985.0557732,7826.499023,7793.298828,7172.200195,7711.001953,7708.100586,7495.900146
985.7374625,7859.399414,7816.5,7240.600586,7895.201172,7739.400391,7493.800049
986.4190636,7966.298828,7806.699219,7283.100586,7886.201172,7716.000488,7500.900146
987.1005766,7896.298828,7882.699219,7266.100586,7832.800781,7705.900391,7515
987.7820014,7834.599609,7727.798828,7272.900391,7936.001953,7695.100586,7507.200195
988.4633381,7850.298828,7844.5,7242.900391,7816.101563,7726.300293,7503.5
989.1445868,7912.798828,7887.599609,7241.200195,7972.101563,7760.100586,7510.400146
989.8257473,7914.298828,7878.900391,7235.900391,7945.300781,7748.000488,7503.600098
990.5068198,7871.999023,7876.699219,7235.900391,7854.701172,7723.100586,7523.400146
991.1878043,7837.599609,7884.699219,7211.600586,7913.601563,7678.400391,7495.200195
991.8687008,7857.499023,7873.900391,7292.400391,7948.201172,7724.900391,7523.800049
992.5495094,7968.599609,7946.199219,7384.600586,8078.800781,7732.300293,7511.100098
993.2302299,7954.499023,7913.199219,7289,8009.601563,7710.800293,7525.900146
993.9108626,7982.099609,7960.900391,7338.200195,8040.402344,7791.300293,7531.400146
994.5914073,7990.399414,7996.699219,7374.600586,8075.601563,7814.200195,7529.700195
995.2718642,7924.099609,8007.798828,7255.100586,7927.800781,7750.000488,7523
995.9522332,7940.699219,7889.400391,7276.600586,7943.800781,7711.900391,7520.300049
996.6325143,8005.999023,7936.199219,7322.700195,8012.001953,7755.700195,7533.700195
997.3127077,7991.599609,7965.699219,7295.200195,8019.902344,7783.200195,7506.5
997.9928132,7974.199219,7958.298828,7427.600586,8086.001953,7755.100586,7521.800049
998.672831,8009.199219,7953.798828,7330,8011.001953,7810.300293,7517.5
999.3527611,7963.899414,7989,7458.900391,8077.800781,7778.100586,7551.600098
1000.032603,8112.699219,8036.099609,7355.100586,8092.601563,7820.000488,7526.300049
1000.712358,8062.798828,8077.798828,7369.900391,8081.001953,7787.800293,7523.200195
1001.392025,7987.199219,8005.099609,7350.100586,8174.501953,7753.100586,7533.700195
1002.071604,8063.199219,8030.298828,7443.300781,8210.701172,7785.600586,7538
1002.751096,8080.899414,8006.199219,7334.600586,8299.402344,7812.400391,7536.600098
1003.4305,8021.399414,7940.199219,7481.300781,8264.501953,7780.100586,7527.900146
1004.109816,8033.798828,8197.5,7483,8150.201172,7817.200195,7527.5
1004.789045,8074.099609,8093.5,7500.800781,8262.101563,7857.200195,7553.5
1005.468187,8045.599609,8141.900391,7371.600586,8246.300781,7806.200195,7537.200195
1006.147241,8191.999023,8140.798828,7392,8280.800781,7805.900391,7537.900146
1006.826207,8138.298828,8176.5,7479.800781,8343.601563,7800.600586,7561.5
1007.505086,8233.199219,8154.400391,7498.400391,8324.201172,7816.500488,7549.600098
1008.183877,8166.999023,8053,7444.700195,8358.701172,7834.500488,7547.700195
1008.862581,8153.399414,8207.599609,7502.900391,8239.501953,7854.100586,7550.800049
1009.541198,8133.599609,8210.900391,7451.700195,8272.001953,7848.100586,7550.200195
1010.219727,8132.798828,8143.298828,7491.800781,8245.201172,7826.600586,7544.700195
1010.898169,8176.099609,8182.298828,7527.900391,8166.300781,7837.000488,7557.200195
1011.576524,8068.899414,8115.5,7525,8257.300781,7826.800293,7542.600098
1012.254791,8122.298828,8191.199219,7446.300781,8196.501953,7770.400391,7553.600098
1012.932971,8124.399414,8159.599609,7420.300781,8131.902344,7834.200195,7568
1013.611063,8114.199219,8178.400391,7506.600586,8259.001953,7812.900391,7553.100098
1014.289069,8096.699219,8137,7491.300781,8246.800781,7813.300293,7561.300049
1014.966987,8123.199219,8090.400391,7459.5,8226.501953,7861.600586,7556.200195
1015.644818,8218.099609,8254.599609,7512.800781,8276.201172,7896.500488,7571.700195
1016.322562,8176.699219,8166.400391,7544.900391,8359.201172,7856.900391,7569
1017.000219,8232.699219,8263.900391,7562.600586,8445.101563,7822.100586,7578.300049
1017.677788,8072.899414,8172.199219,7495.700195,8220.300781,7919.800293,7556.200195
1018.355271,8173.798828,8132.699219,7586.800781,8351.201172,7858.100586,7570.600098
1019.032666,8218.699219,8247.298828,7502.200195,8380.001953,7879.900391,7540.600098
1019.709975,8149.298828,8167.699219,7442,8351.701172,7851.900391,7591.5
1020.387196,8154.199219,8200.798828,7497.200195,8261.601563,7845.100586,7555.300049
1021.06433,8204.999023,8111.199219,7453.600586,8382.800781,7872.800293,7573.700195
1021.741377,8105.298828,8282.699219,7589,8267.800781,7835.900391,7588.800049
1022.418338,8187.099609,8211.900391,7536.700195,8245.001953,7875.500488,7580.800049
1023.095211,8114.999023,8161,7492.200195,8308.101563,7849.300293,7575.900146
1023.771998,8128.499023,8184.599609,7572.800781,8253.402344,7876.900391,7571.5
1024.448697,8173.399414,8211.599609,7601.600586,8358.800781,7880.100586,7570.900146
1025.12531,8197.899414,8177.699219,7588.100586,8324.300781,7860.300293,7588.800049
1025.801836,8218.699219,8166.900391,7418.600586,8187.501953,7857.000488,7579.400146
1026.478275,8236.099609,8306,7494.900391,8343.601563,7893.600586,7577.200195
1027.154627,8188.699219,8285.400391,7612.300781,8252.101563,7869.200195,7593.100098
1027.830892,8217.798828,8181.5,7527.200195,8392.902344,7889.700195,7581
1028.507071,8219.798828,8221.699219,7569,8447.101563,7914.100586,7579.300049
1029.183163,8295.499023,8236,7536.800781,8275.001953,7868.300293,7602.200195
1029.859168,8170.599609,8176.798828,7552.100586,8233.601563,7866.000488,7608.100098
1030.535087,8271.999023,8244.699219,7538.200195,8389.201172,7901.200195,7621.400146
1031.210918,8237.499023,8260.900391,7511.900391,8398.501953,7861.900391,7616.300049
1031.886664,8145.499023,8253.5,7492.400391,8387.701172,7904.200195,7607.100098
1032.562322,8269.999023,8330.199219,7563.800781,8432.101563,7909.300293,7603
1033.237894,8222.999023,8299.699219,7594.100586,8500.902344,7920.900391,7618.800049
1033.913379,8263.699219,8376.400391,7590.700195,8539.800781,7903.400391,7599.700195
1034.588778,8305.699219,8310.900391,7541.100586,8426.101563,7848.700195,7615.100098
1035.26409,8132.699219,8267.798828,7536.800781,8380.501953,7910.300293,7643
1035.939316,8254.699219,8256.099609,7544.400391,8338.800781,7936.800293,7637.300049
1036.614455,8191.699219,8251.5,7574.900391,8484.300781,7904.900391,7639.200195
1037.289508,8273.699219,8336.900391,7605.800781,8333.501953,7881.200195,7654.800049
1037.964475,8261.199219,8215.900391,7579.600586,8450.800781,7893.100586,7650.300049
1038.639355,8369.699219,8310.599609,7594.700195,8548.402344,8022.100586,7640
1039.314148,8265.599609,8288.699219,7583.200195,8420.601563,7948.300293,7668.800049
1039.988855,8370.099609,8368.199219,7620.300781,8530.601563,7977.000488,7670.300049
1040.663476,8390.899414,8445.298828,7638.200195,8501.300781,7976.100586,7658.700195
1041.33801,8348.499023,8457.199219,7687.300781,8522.001953,7977.300293,7661.800049
1042.012459,8307.899414,8406.099609,7638.400391,8589.902344,7981.000488,7633.600098
1042.68682,8286.798828,8324.798828,7627.700195,8483.800781,7969.800293,7667.700195
1043.361096,8308.599609,8257.699219,7615.900391,8516.402344,7965.300293,7658.100098
1044.035285,8311.599609,8320.5,7713.400391,8429.800781,7936.400391,7643.100098
1044.709388,8294.399414,8303.400391,7665.200195,8530.402344,7954.200195,7644.400146
1045.383405,8260.699219,8304.099609,7624.5,8382.501953,7983.300293,7657.700195
1046.057336,8370.599609,8262.400391,7656.700195,8517.402344,8044.400391,7676.5
1046.731181,8333.099609,8379,7716.900391,8465.101563,8015.800293,7678
1047.404939,8291.199219,8333.699219,7624.800781,8505.800781,8028.800293,7686.100098
1048.078611,8386.499023,8435.900391,7617.200195,8603.800781,8044.600586,7699.700195
1048.752198,8289.298828,8492.5,7693.600586,8452.001953,8062.200195,7703.800049
1049.425698,8274.599609,8382.5,7760.100586,8588.402344,8034.000488,7714.700195
1050.099112,8427.199219,8522.400391,7675.400391,8443.501953,8089.400391,7759.700195
1050.77244,8383.499023,8464.400391,7689.900391,8612.402344,8078.900391,7788.400146
1051.445682,8397.298828,8557.400391,7729.200195,8638.902344,8150.400391,7812.100098
1052.118839,8459.099609,8499,7780.400391,8598.001953,8155.300293,7804.5
1052.791909,8432.099609,8529.099609,7757.5,8604.800781,8122.800293,7771.800049
1053.464893,8419,8534,7748.100586,8790.101563,8125.300293,7762.900146
1054.137791,8452.699219,8616.798828,7740.300781,8692.001953,8101.500488,7776.400146
1054.810604,8446.699219,8508.798828,7797.900391,8771.902344,8074.700195,7732.800049
1055.483331,8448.699219,8533.099609,7806.900391,8795.001953,8047.700195,7701.900146
1056.155971,8435.298828,8513.099609,7741,8673.501953,8092.000488,7694.400146
1056.828526,8470.898438,8462.099609,7848.5,8695.701172,8051.000488,7699.800049
1057.500996,8518.5,8620,7772.100586,8701.201172,8037.600586,7687.5
1058.173379,8494.398438,8576.199219,7827.900391,8787.001953,8049.700195,7676.700195
1058.845677,8480.298828,8521,7774.400391,8693.800781,8032.800293,7691.300049
1059.517889,8587.398438,8547.099609,7824,8914.101563,8060.900391,7674
1060.190015,8597.5,8704,7884.700195,8893.601563,8117.200195,7706.700195
1060.862055,8518.398438,8596.099609,7902.5,8760.001953,8020.400391,7679.400146
1061.53401,8474.798828,8643.400391,7851.400391,8821.701172,8047.500488,7660.5
1062.20588,8583.599609,8533,7811.5,8835.101563,8086.900391,7689.5
1062.877663,8615.199219,8608.400391,7806.800781,8736.300781,8035.700195,7681.300049
1063.549361,8486.898438,8610.400391,7833.800781,8880.501953,8009.600586,7682
1064.220974,8592.798828,8602.599609,7872.5,8946.701172,8004.300293,7691.5
1064.892501,8558.798828,8714.400391,7889.200195,8838.902344,8047.600586,7689.600098
1065.563942,8560.599609,8667.5,7907,8852.300781,8063.500488,7684.300049
1066.235298,8603.199219,8657.298828,7924.800781,8924.902344,8097.300293,7683.100098
1066.906569,8583.398438,8667.798828,7800.400391,8927.402344,8056.500488,7677.300049
1067.577754,8601.5,8637.298828,7843,8802.501953,8077.600586,7676.5
1068.248853,8534.099609,8679.5,7823.5,8827.201172,8072.700195,7695.900146
1068.919867,8579.898438,8699.298828,7817.600586,8924.601563,8051.400391,7697.400146
1069.590796,8530.398438,8686.900391,7933,8897.902344,8065.200195,7702.600098
1070.261639,8630.298828,8684.298828,7888.700195,8827.701172,8029.900391,7683
1070.932397,8622.699219,8597.699219,7936.5,8916.601563,8048.600586,7684.5
1071.60307,8529.298828,8635.298828,7908.5,8927.501953,8019.700195,7677.300049
1072.273657,8621.599609,8659.099609,7891,8956.201172,8019.700195,7698.100098
1072.94416,8609.099609,8730.5,7897.700195,8867.300781,8047.700195,7686.100098
1073.614576,8539.798828,8736.5,7861.900391,8880.501953,8033.100586,7723.300049
1074.284908,8605,8754,7868,9077.501953,8067.200195,7724.600098
1074.955154,8650.099609,8645.5,7912.800781,8886.300781,8037.700195,7722.900146
1075.625316,8668.798828,8698.798828,7967.300781,8952.402344,8083.800293,7719.100098
1076.295392,8678,8761.400391,7975.600586,9023.501953,8145.700195,7721.400146
1076.965383,8694.099609,8762,7939,8950.501953,8161.100586,7760.700195
1077.635288,8713.798828,8815.099609,7966.300781,9149.201172,8201.900391,7738.600098
1078.305109,8689.599609,8780,7991.600586,9109.402344,8125.900391,7781.400146
1078.974845,8754,8787.798828,7988.800781,9109.201172,8137.300293,7791.800049
1079.644495,8722.898438,8826.5,7992.300781,9132.101563,8124.800293,7807.400146
1080.314061,8753.099609,8789.5,7990.300781,9084.101563,8147.200195,7759.200195
1080.983541,8673.898438,8796.900391,8067.800781,9034.601563,8130.600586,7771.400146
1081.652937,8729.398438,8890.699219,7998.400391,9215.501953,8165.400391,7761.800049
1082.322247,8723.5,8840.298828,8017.200195,9146.300781,8143.200195,7749.800049
1082.991473,8723.599609,8857.298828,7932,9076.501953,8145.500488,7738.400146
1083.660614,8745.298828,8815.699219,8024.400391,9007.001953,8069.400391,7729.400146
1084.329669,8674.798828,8890.599609,8075,9231.902344,8119.100586,7722.400146
1084.99864,8807,8852,7997,9123.101563,8169.600586,7714.700195
1085.667526,8671.099609,8872.298828,8084.5,9214.001953,8136.100586,7713.400146
1086.336327,8781.199219,8902.798828,8121.200195,9100.300781,8114.900391,7721.900146
1087.005044,8729.398438,8944,8076,9180.800781,8103.600586,7725.100098
1087.673675,8867.699219,8877.099609,8115.600586,9256.402344,8109.400391,7729.200195
1088.342222,8820.199219,9010.699219,8078.400391,9180.701172,8135.300293,7711.600098
1089.010684,8882.798828,8890.900391,8185.5,9211.402344,8130.900391,7728.400146
1089.679062,8867.599609,8923.599609,8130.200195,9280.101563,8083.900391,7724.300049
1090.347354,8780.898438,8936.5,8092.100586,9181.101563,8122.200195,7720.700195
1091.015562,8846.599609,8964.298828,8169.100586,9323.001953,8204.500488,7739.900146
1091.683686,8919.398438,9028.199219,8216.400391,9374.501953,8131.000488,7737.700195
1092.351724,8934,9030.199219,8147.800781,9388.001953,8173.800293,7729.700195
1093.019678,8907.5,9191.599609,8160.5,9439.800781,8175.600586,7745.200195
1093.687548,8856.898438,9044.400391,8189.300781,9412.101563,8136.700195,7739
1094.355333,8932.298828,9098.199219,8181.900391,9212.001953,8133.600586,7756.600098
1095.023033,8954,8979.5,8138.5,9275.300781,8129.600586,7745.700195
1095.690649,8842.699219,9050.798828,8264.700195,9318.800781,8153.800293,7743.600098
1096.35818,9045.699219,9099,8151.100586,9468.300781,8180.800293,7763.300049
1097.025627,8824.798828,9121.099609,8200.300781,9332.001953,8146.400391,7755.800049
1097.692989,9025.298828,9119.298828,8232.400391,9439.201172,8213.800293,7786.5
1098.360267,8948.099609,9090,8308.800781,9447.201172,8257.600586,7750.700195
1099.027461,8989.699219,9085.798828,8211.100586,9540.902344,8243.600586,7772.300049
1099.69457,9052.099609,9052.900391,8156.700195,9485.402344,8167.900391,7778.900146
1100.361595,9038.199219,9166.298828,8333.900391,9520.800781,8231.200195,7789.100098
1101.028535,9088.099609,9165.298828,8268.300781,9407.001953,8214.300293,7770.400146
1101.695391,9109,9208.099609,8346,9633.101563,8213.100586,7775.200195
1102.362163,9160.398438,9255.798828,8340.800781,9709.800781,8247.400391,7764.5
1103.028851,9040.599609,9306.900391,8369.300781,9670.800781,8222.100586,7767.700195
1103.695454,9096.599609,9236.599609,8295,9534.701172,8230.300293,7774.5
1104.361973,9075.599609,9242.798828,8311.5,9625.501953,8198.700195,7777
1105.028408,9048.398438,9276.798828,8365.700195,9571.402344,8173.600586,7766.800049
1105.694758,9164.199219,9263.099609,8304.300781,9611.101563,8228.100586,7780.600098
1106.361025,9117.5,9276.199219,8339.800781,9684.402344,8230.600586,7794.100098
1107.027207,9206.199219,9352.798828,8408.600586,9844.601563,8226.900391,7798.400146
1107.693305,9166.898438,9231,8369.400391,9716.902344,8247.000488,7772.300049
1108.359319,9099.099609,9275.900391,8411.800781,9710.402344,8296.500488,7795.200195
1109.025249,9178.898438,9237.199219,8362.400391,9648.501953,8242.600586,7806.200195
1109.691095,9175.398438,9322,8387.300781,9772.601563,8223.300293,7796.300049
1110.356857,9215.898438,9274.798828,8407.800781,9724.902344,8246.900391,7795.600098
1111.022534,9103.699219,9226,8394.200195,9634.501953,8217.800293,7794.5
1111.688128,9122.5,9277.699219,8337.900391,9683.701172,8263.900391,7795.5
1112.353638,9234.099609,9311.699219,8351.400391,9716.800781,8279.100586,7805.400146
1113.019064,9187.398438,9216.298828,8398.400391,9673.101563,8296.000488,7811
1113.684406,9209.099609,9321,8423.600586,9710.501953,8251.000488,7803.5
1114.349664,9197.298828,9326,8501.200195,9711.101563,8333.100586,7814.400146
1115.014838,9148.199219,9279.298828,8397.400391,9711.601563,8305.700195,7784.600098
1115.679928,9243.298828,9328.199219,8403,9743.902344,8323.700195,7807.400146
1116.344935,9226.5,9365.298828,8376.400391,9795.402344,8247.400391,7820.200195
1117.009857,9196.398438,9275.298828,8409.200195,9857.402344,8296.300293,7819.600098
1117.674696,9239.398438,9388.699219,8415.800781,9724.101563,8276.700195,7834.100098
1118.339451,9239.699219,9388.099609,8420.100586,9810.201172,8296.900391,7820.5
1119.004122,9159.099609,9319,8409.700195,9746.101563,8246.000488,7838.600098
1119.66871,9255.898438,9296.298828,8437.900391,9738.501953,8268.300293,7828.100098
1120.333214,9257.898438,9282.298828,8409.200195,9683.201172,8261.000488,7831.600098
1120.997634,9233.599609,9291,8462.200195,9745.902344,8274.500488,7831.600098
1121.66197,9236.298828,9416.400391,8479.900391,9875.800781,8256.900391,7840.600098
1122.326223,9298.798828,9288.298828,8400.600586,9732.501953,8304.800293,7842.5
1122.990392,9258.699219,9436.298828,8474.800781,9858.800781,8272.400391,7838.100098
1123.654478,9246.898438,9416.400391,8468.900391,9938.101563,8276.000488,7858.800049
1124.31848,9361.199219,9407.798828,8484.5,9817.402344,8283.600586,7846.200195
1124.982398,9281.5,9361.599609,8455.400391,9833.402344,8317.100586,7874.400146
1125.646233,9325.898438,9441.400391,8404.5,9944.201172,8331.700195,7856.900146
1126.309985,9291.5,9441.199219,8545.200195,9940.501953,8295.400391,7848.900146
1126.973653,9398,9484.199219,8533.800781,9902.201172,8307.900391,7866.600098
1127.637237,9218.699219,9413.798828,8514.400391,9785.800781,8280.800293,7860.400146
1128.300738,9362.599609,9465.798828,8515.100586,9862.902344,8323.500488,7845.400146
1128.964155,9419.398438,9391,8469.5,9837.800781,8282.100586,7876.200195
1129.62749,9313.099609,9398.699219,8440.900391,9831.402344,8302.500488,7865.700195
1130.29074,9371.5,9469.699219,8476.900391,9874.601563,8339.000488,7853.600098
1130.953908,9295.298828,9418.099609,8510.5,9886.601563,8327.200195,7873.600098
1131.616992,9367,9449.199219,8506.400391,9811.201172,8286.300293,7886.700195
1132.279992,9408.5,9476.099609,8548.200195,9865.101563,8292.300293,7876.900146
1132.94291,9361.599609,9480.699219,8599.400391,9779.300781,8343.500488,7878
1133.605744,9431.199219,9465.400391,8556.300781,9787.001953,8302.800293,7859.400146
1134.268495,9361.798828,9410.798828,8553.800781,9870.201172,8308.200195,7889.100098
1134.931162,9479.898438,9516.798828,8540.5,9865.902344,8343.700195,7882.400146
1135.593747,9370.599609,9504.599609,8593.200195,9880.101563,8345.600586,7898.300049
1136.256248,9381.898438,9459.798828,8510.400391,9939.001953,8338.500488,7901.100098
1136.918666,9358.798828,9468.900391,8567.100586,9887.701172,8348.200195,7897.900146
1137.581001,9398.099609,9459.099609,8529.400391,9934.601563,8344.400391,7908.400146
1138.243253,9325.398438,9425.400391,8477.100586,9925.701172,8357.000488,7866.900146
1138.905421,9470.5,9546.099609,8553.400391,10030.20117,8379.900391,7907.900146
1139.567507,9374.398438,9483.400391,8520.900391,9952.300781,8345.500488,7887.5
1140.22951,9366.398438,9429.5,8552.800781,9942.300781,8361.100586,7899.300049
1140.891429,9417.099609,9369.699219,8550.600586,9905.101563,8419.300293,7897.300049
1141.553265,9397.798828,9506.5,8579.600586,9951.800781,8341.700195,7907.400146
1142.215019,9536.099609,9500.099609,8534.700195,9952.201172,8366.100586,7914.200195
1142.876689,9500,9484.298828,8624.600586,10081.70117,8299.300293,7936.100098
1143.538277,9479.398438,9552.798828,8584.600586,10069.00195,8383.000488,7945.100098
1144.199782,9460.898438,9636.699219,8638,9997.201172,8312.000488,7952.900146
1144.861203,9392.798828,9587.599609,8587.800781,10063.30078,8303.000488,7917.800049
1145.522542,9501.798828,9596.298828,8515.800781,9947.300781,8342.800293,7924.5
1146.183798,9559.398438,9555.400391,8603.900391,10027.70117,8456.300293,7924.300049
1146.844971,9489.798828,9556.400391,8621.300781,9936.101563,8398.400391,7930.5
1147.506061,9543.5,9532.199219,8580.700195,9971.300781,8335.100586,7924.400146
1148.167069,9587.699219,9638.400391,8650.5,10012.60156,8366.900391,7928.100098
1148.827994,9592.398438,9643.900391,8625.800781,10101.80078,8414.900391,7967.300049
1149.488836,9559.699219,9590.400391,8611.400391,9992.201172,8380.500488,7944.800049
