Taxa;T-index;M-index;Area;pfT-index (C);pfT-index (A);Color
Palmatolepis sp.;36.31529326;0.611313014;40;44.55586794;16.24799209;#cad5c1
Palmatolepis sp.;66.05573901;0.819399722;19;63.1689071;22.19385258;#cad5c1
Palmatolepis sp.;60.53277565;0.692794392;45;63.15791598;21.72857369;#cad5c1
Palmatolepis sp.;58.85123442;0.81061088;22;58.41802206;18.21539893;#cad5c1
Palmatolepis sp.;44.32746319;0.769970549;33;47.97171768;14.84814339;#cad5c1
Palmatolepis sp.;66.68823277;0.808833662;17;65.54866779;22.66366536;#cad5c1
Palmatolepis sp.;39.60877338;0.598229936;44;47.00733826;16.91656633;#cad5c1
Palmatolepis sp.;83.20880568;0.854139588;20;77.60299253;26.00613638;#cad5c1
Palmatolepis sp.;78.60450764;0.847269261;29;73.02810451;24.67487732;#cad5c1
Palmatolepis sp.;88.40534594;0.875272706;23;81.09890128;27.01822766;#cad5c1
Palmatolepis sp.;89.23057587;0.885843818;32;80.56112949;26.9276723;#cad5c1
Palmatolepis sp.;60.96228118;0.752051709;35;58.18817867;20.86880977;#cad5c1
Palmatolepis sp.;75.14229588;0.798973685;41;74.36005442;24.21394038;#cad5c1
Palmatolepis sp.;55.02974309;0.655783182;47;58.94167341;20.42748483;#cad5c1
Palmatolepis sp.;19.241551;0.555279565;30;31.39898924;11.756272;#cad5c1
Palmatolepis sp.;87.67740986;0.8791107;33;79.53388018;26.62645035;#cad5c1
Palmatolepis sp.;85.80742073;0.850706509;40;80.08556564;26.72789024;#cad5c1
Palmatolepis sp.;34.34839293;0.589944288;44;43.17742668;15.77387425;#cad5c1
Palmatolepis sp.;59.89775865;0.76437101;24;55.55573041;20.01371026;#cad5c1
Palmatolepis sp.;89.69095624;0.883340089;39;81.22708631;27.1463251;#cad5c1
Palmatolepis sp.;76.58539647;0.828187961;45;71.33966987;24.50900345;#cad5c1
Palmatolepis sp.;82.71222883;0.837066213;37;76.06169441;25.63529907;#cad5c1
Palmatolepis sp.;60.48201243;0.752969886;35;65.46042186;21.34332975;#cad5c1
Palmatolepis sp.;90.68578725;0.891717035;25;81.28288768;27.15457488;#cad5c1
Palmatolepis sp.;91.57043286;0.893067977;25;81.61040485;27.20632841;#cad5c1
Palmatolepis sp.;81.42139999;0.81339603;39;76.16598915;25.55284047;#cad5c1
Palmatolepis sp.;81.53090961;0.848884807;19;77.61194526;25.7778166;#cad5c1
Palmatolepis sp.;74.62738503;0.778576219;38;72.52849953;24.14325664;#cad5c1
Palmatolepis sp.;14.83204444;0.492952028;34;27.1757882;10.9000357;#cad5c1
Palmatolepis sp.;59.76507544;0.816237909;30;59.33748773;18.43237926;#cad5c1
Palmatolepis sp.;80.4942399;0.826056082;47;77.11249041;25.38669634;#cad5c1
Palmatolepis sp.;90.94477519;0.892173044;16;81.47350152;27.19007497;#cad5c1
Palmatolepis sp.;62.6182683;0.700689761;20;65.78756112;21.24636644;#cad5c1
Palmatolepis sp.;90.55123914;0.894080769;21;80.9155104;27.08380047;#cad5c1
Palmatolepis sp.;42.89475149;0.727473286;32;45.63848433;14.96601019;#cad5c1
Palmatolepis sp.;71.29529103;0.724651157;30;67.57299039;22.99544656;#cad5c1
Palmatolepis sp.;51.62340713;0.768452691;41;52.09949809;17.63790139;#cad5c1
Palmatolepis sp.;92.04722672;0.898325732;18;81.7252269;27.26007406;#cad5c1
Palmatolepis sp.;89.48536554;0.879753429;15;80.36495733;26.89125507;#cad5c1
Palmatolepis sp.;89.47451456;0.890223816;27;80.04681688;26.76814258;#cad5c1
Palmatolepis sp.;87.16066415;0.859425055;22;79.97334938;26.64946782;#cad5c1
Palmatolepis sp.;77.95120842;0.812656825;41;75.58817738;24.74388186;#cad5c1
Palmatolepis sp.;81.10406342;0.848219327;45;75.22307835;25.27493552;#cad5c1
Palmatolepis sp.;83.06250483;0.848069032;41;79.90457901;26.30913911;#cad5c1
Palmatolepis sp.;51.1102481;0.790481305;45;52.65568064;16.42992851;#cad5c1
Palmatolepis sp.;52.43892275;0.833730407;35;54.37022454;16.03213095;#cad5c1
Palmatolepis sp.;80.19708494;0.794107824;26;74.36862063;24.73595988;#cad5c1
Palmatolepis sp.;45.51516736;0.747317579;28;47.94713275;15.79725004;#cad5c1
Palmatolepis sp.;16.1651577;0.53863062;36;29.0042056;11.47809827;#cad5c1
Palmatolepis sp.;86.96446383;0.879503957;24;78.82847851;26.08983199;#cad5c1
Palmatolepis sp.;67.18832168;0.740606076;38;69.24750615;23.42188876;#cad5c1
Palmatolepis sp.;57.49000062;0.788475586;22;56.94241425;19.08369838;#cad5c1
Palmatolepis sp.;85.02118671;0.845240178;48;78.61877947;26.20045078;#cad5c1
Palmatolepis sp.;89.57023703;0.876395155;28;80.51875681;26.90110072;#cad5c1
Palmatolepis sp.;17.03812521;0.547015457;25;29.86394937;11.69280248;#cad5c1
Palmatolepis sp.;59.25523025;0.794981465;50;57.45509754;19.55748153;#cad5c1
Palmatolepis sp.;85.00146543;0.851742395;41;79.33908286;26.1661717;#cad5c1
Palmatolepis sp.;83.7213366;0.840157088;40;77.76916971;25.83591192;#cad5c1
Palmatolepis sp.;83.34599614;0.844159753;37;79.24333702;26.02563557;#cad5c1
Palmatolepis sp.;60.26765878;0.767641789;39;57.48228215;20.17251525;#cad5c1
Palmatolepis sp.;15.15371439;0.63054551;18;35.06032615;11.00811946;#cad5c1
Palmatolepis sp.;90.14040799;0.88813661;33;81.16458062;27.12769215;#cad5c1
Palmatolepis sp.;58.83962047;0.754793679;29;55.95707457;19.83918448;#cad5c1
Palmatolepis sp.;88.78925378;0.880494562;26;80.93084963;26.69612472;#cad5c1
Palmatolepis sp.;55.01747546;0.671545719;50;59.38937796;20.72055353;#cad5c1
Palmatolepis sp.;65.80372125;0.845965222;37;63.51420395;19.83148404;#cad5c1
Palmatolepis sp.;76.24370698;0.835971867;49;71.30417989;23.47800366;#cad5c1
Palmatolepis sp.;90.66896866;0.888234308;17;81.5428059;27.23264177;#cad5c1
Palmatolepis sp.;88.29807629;0.879826914;19;81.39678784;26.75856085;#cad5c1
Palmatolepis sp.;58.18047061;0.74860847;28;54.55850721;19.59829803;#cad5c1
Palmatolepis sp.;81.90591671;0.827003474;33;77.48724817;25.76767249;#cad5c1
Palmatolepis sp.;83.9904101;0.859505543;37;76.98328961;25.72293393;#cad5c1
Palmatolepis sp.;59.10085783;0.631120378;31;57.40772352;20.1064683;#cad5c1
Palmatolepis sp.;76.10622231;0.803085982;34;74.667598;24.35332894;#cad5c1
Palmatolepis sp.;85.93043423;0.859513752;19;81.22253567;27.07672969;#cad5c1
Palmatolepis sp.;72.39660043;0.759915792;21;70.94629733;23.6707449;#cad5c1
Palmatolepis sp.;91.58045696;0.892772043;25;81.61061313;27.21231737;#cad5c1
Palmatolepis sp.;90.64239522;0.894672362;23;80.90882253;27.09404272;#cad5c1
Palmatolepis sp.;83.38234087;0.853209638;37;77.62706598;25.76576842;#cad5c1
Palmatolepis sp.;73.88650697;0.756290879;21;69.48262198;23.45923704;#cad5c1
Palmatolepis sp.;35.24567745;0.513305388;21;44.05758882;15.74103644;#cad5c1
Palmatolepis sp.;66.48465042;0.807053094;45;62.64760756;21.7951811;#cad5c1
Palmatolepis sp.;77.7905539;0.812589306;19;77.5964835;25.9111333;#cad5c1
Palmatolepis sp.;49.96840974;0.620231995;12;50.45348381;18.2537148;#cad5c1
Palmatolepis sp.;89.33673229;0.873997749;26;81.53994994;27.19217631;#cad5c1
Palmatolepis sp.;40.74877309;0.752873138;25;59.00993155;20.86502181;#cad5c1
Palmatolepis sp.;77.88513525;0.84197914;39;72.53569544;24.32906869;#cad5c1
Palmatolepis sp.;89.36245699;0.883973859;19;81.55300724;26.94777535;#cad5c1
Palmatolepis sp.;91.39999638;0.89208822;15;81.83071945;27.28266759;#cad5c1
Palmatolepis sp.;40.13577672;0.580043499;35;47.06028925;17.06589622;#cad5c1
Palmatolepis sp.;91.59667163;0.894001681;27;81.56833643;27.21191775;#cad5c1
Palmatolepis sp.;41.43752463;0.763314725;47;46.72628945;14.03810729;#cad5c1
Palmatolepis sp.;78.47242848;0.839029323;40;73.04788029;24.87493873;#cad5c1
Palmatolepis sp.;86.9878402;0.867464341;23;80.9666846;26.65512585;#cad5c1
Palmatolepis sp.;55.60207387;0.767376958;47;54.82400253;19.06833534;#cad5c1
Palmatolepis sp.;39.05809144;0.566874514;29;47.20010782;16.8645988;#cad5c1
Palmatolepis sp.;88.14834064;0.874899633;32;80.00961761;26.76274541;#cad5c1
Palmatolepis sp.;57.24266415;0.791294898;49;56.11155057;18.83284033;#cad5c1
Palmatolepis sp.;64.24511152;0.730234218;34;67.35583401;21.59216654;#cad5c1
Palmatolepis sp.;56.65176561;0.790394281;14;73.53146718;20.73797458;#cad5c1
Palmatolepis sp.;73.06976179;0.824440006;50;68.04978918;23.79799729;#cad5c1
Palmatolepis sp.;92.00892788;0.89832592;21;81.74738931;27.24366232;#cad5c1
Palmatolepis sp.;91.56112612;0.89805843;17;81.6869047;27.13317365;#cad5c1
Palmatolepis sp.;66.23868525;0.74643457;40;68.79604719;22.0691649;#cad5c1
Palmatolepis sp.;51.55903652;0.77383999;34;51.92740681;17.33472121;#cad5c1
Palmatolepis sp.;91.56035627;0.891967237;17;81.32890568;27.12949301;#cad5c1
Palmatolepis sp.;77.49845076;0.838873808;31;72.33024114;24.25361534;#cad5c1
Palmatolepis sp.;90.43499914;0.887817982;31;81.47677389;27.18265782;#cad5c1
Palmatolepis sp.;76.05663885;0.800233053;37;74.46609103;24.4099415;#cad5c1
Palmatolepis sp.;60.92503894;0.80256125;43;58.71123633;19.84695988;#cad5c1
Palmatolepis sp.;88.27349515;0.886809161;29;79.38666957;26.47366775;#cad5c1
Palmatolepis sp.;68.09426813;0.763284298;35;70.97219261;23.98822695;#cad5c1
Palmatolepis sp.;65.62478923;0.791709346;23;62.97290074;22.23810547;#cad5c1
Palmatolepis sp.;17.5247289;0.396750229;23;24.28666876;10.08701077;#cad5c1
Palmatolepis sp.;44.07776023;0.729982587;17;46.09926069;15.30600829;#cad5c1
Palmatolepis sp.;73.48190437;0.839882656;17;79.99486455;25.310769;#cad5c1
Palmatolepis sp.;13.01702853;0.480207777;19;22.11854299;9.990177921;#cad5c1
Palmatolepis sp.;90.33026284;0.885591596;35;81.31462218;27.02577092;#cad5c1
Palmatolepis sp.;51.49502062;0.730303975;22;50.94546569;17.72800808;#cad5c1
Palmatolepis sp.;86.13153928;0.861755361;25;79.98056869;26.15612031;#cad5c1
Palmatolepis sp.;83.61051978;0.83958009;44;78.09672879;25.86234472;#cad5c1
Palmatolepis sp.;81.50608771;0.820143468;38;77.22724619;25.8298401;#cad5c1
Palmatolepis sp.;14.93503271;0.491109359;36;27.04917682;10.79229603;#cad5c1
Palmatolepis sp.;84.049734;0.854457213;16;81.4725262;26.86147939;#cad5c1
Palmatolepis sp.;41.18947789;0.615986914;42;46.87136755;17.07084048;#cad5c1
Palmatolepis sp.;90.25094232;0.894699322;25;80.53335344;27.02589073;#cad5c1
Palmatolepis sp.;81.22768505;0.807980223;27;74.07603894;25.04654124;#cad5c1
Palmatolepis sp.;75.27294703;0.829519951;47;69.89109925;24.28204737;#cad5c1
