Taxa;T-index;M-index;Area;pfT-index (C);pfT-index (A)
Palmatolepis sp.;46.16516142;0.785532372;27;3.638433655;2.013271497
Palmatolepis sp.;90.40242508;0.889187998;28;4.767695154;2.758059609
Palmatolepis sp.;46.42784693;0.812592467;43;3.651699284;2.075559882
Palmatolepis sp.;92.1276438;0.898429233;22;4.804379467;2.77405164
Palmatolepis sp.;47.3527629;0.827113314;16;3.759640449;2.031437193
Palmatolepis sp.;90.57789784;0.891712536;22;4.787483604;2.765248591
Palmatolepis sp.;79.07391758;0.865842376;50;4.501751836;2.641872618
Palmatolepis sp.;82.03096884;0.826619442;19;4.617501816;2.662290053
Palmatolepis sp.;49.58842199;0.806587102;14;3.725521414;2.08105815
Palmatolepis sp.;85.57543698;0.855221735;46;4.672127143;2.697340217
Palmatolepis sp.;81.5137674;0.843540441;12;4.702784491;2.673738163
Palmatolepis sp.;68.25277645;0.802914305;24;4.202972345;2.44087429
Palmatolepis sp.;43.2857866;0.626479858;30;3.613620347;2.192588456
Palmatolepis sp.;90.40436387;0.886427534;32;4.762180339;2.7520538
Palmatolepis sp.;32.1375253;0.60600919;31;3.349690005;2.042337733
Palmatolepis sp.;43.49413541;0.815653092;43;3.581335739;1.989494564
Palmatolepis sp.;87.78232184;0.873273673;11;4.775243231;2.757707226
Palmatolepis sp.;91.62645947;0.898116389;27;4.79575366;2.768994308
Palmatolepis sp.;40.41058521;0.43839589;17;3.272987566;1.977068399
Palmatolepis sp.;83.27112137;0.874728698;40;4.617017787;2.647331362
